"","method","calib.method","k","m","b0","bc","bb","zc.star","zb.star","zc.ref","zb.ref","V","Vzeta","muN","minN","sd.w","tail","true.effect.dist","TheoryP","q","TheoryP.ref","TheoryDiff","scen.name","clustered"
"1026","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1026,TRUE
"1027","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1027,TRUE
"1028","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1028,TRUE
"1029","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1029,TRUE
"1030","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1030,TRUE
"1031","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1031,TRUE
"1032","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1032,TRUE
"1033","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1033,TRUE
"1034","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1034,TRUE
"1035","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1035,TRUE
"1036","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1036,FALSE
"1037","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1037,FALSE
"1038","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1038,FALSE
"1039","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1039,FALSE
"1040","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1040,FALSE
"1041","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1041,FALSE
"1042","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1042,FALSE
"1043","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1043,FALSE
"1044","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1044,FALSE
"1045","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1045,FALSE
"1046","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1046,FALSE
"1047","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1047,FALSE
"1048","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1048,FALSE
"1049","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1049,FALSE
"1050","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1050,FALSE
"1051","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1051,TRUE
"1052","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1052,TRUE
"1053","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1053,TRUE
"1054","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1054,TRUE
"1055","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1055,TRUE
"1056","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1056,TRUE
"1057","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1057,TRUE
"1058","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1058,TRUE
"1059","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1059,TRUE
"1060","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1060,TRUE
"1061","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1061,TRUE
"1062","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1062,TRUE
"1063","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1063,TRUE
"1064","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1064,TRUE
"1065","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1065,TRUE
"1066","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1066,FALSE
"1067","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1067,FALSE
"1068","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1068,FALSE
"1069","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1069,FALSE
"1070","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1070,FALSE
"1071","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1071,FALSE
"1072","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1072,FALSE
"1073","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1073,FALSE
"1074","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1074,FALSE
"1075","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1075,FALSE
"1076","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1076,FALSE
"1077","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1077,FALSE
"1078","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1078,FALSE
"1079","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1079,FALSE
"1080","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","expo",0.1,2.29206807439524,0.0731615628946642,0.0268384371053358,1080,FALSE
"1081","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1081,TRUE
"1082","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1082,TRUE
"1083","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1083,TRUE
"1084","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1084,TRUE
"1085","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1085,TRUE
"1086","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1086,TRUE
"1087","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1087,TRUE
"1088","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1088,TRUE
"1089","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1089,TRUE
"1090","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1090,TRUE
"1091","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1091,TRUE
"1092","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1092,TRUE
"1093","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1093,TRUE
"1094","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1094,TRUE
"1095","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1095,TRUE
"1096","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1096,FALSE
"1097","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1097,FALSE
"1098","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1098,FALSE
"1099","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1099,FALSE
"1100","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1100,FALSE
"1101","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1101,FALSE
"1102","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1102,FALSE
"1103","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1103,FALSE
"1104","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1104,FALSE
"1105","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1105,FALSE
"1106","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1106,FALSE
"1107","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1107,FALSE
"1108","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1108,FALSE
"1109","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1109,FALSE
"1110","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","expo",0.1,1.90129254649702,0.0606530659712634,0.0393469340287367,1110,FALSE
"1111","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1111,TRUE
"1112","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1112,TRUE
"1113","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1113,TRUE
"1114","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1114,TRUE
"1115","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1115,TRUE
"1116","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1116,TRUE
"1117","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1117,TRUE
"1118","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1118,TRUE
"1119","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1119,TRUE
"1120","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1120,TRUE
"1121","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1121,TRUE
"1122","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1122,TRUE
"1123","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1123,TRUE
"1124","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1124,TRUE
"1125","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1125,TRUE
"1126","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1126,FALSE
"1127","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1127,FALSE
"1128","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1128,FALSE
"1129","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1129,FALSE
"1130","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1130,FALSE
"1131","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1131,FALSE
"1132","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1132,FALSE
"1133","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1133,FALSE
"1134","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1134,FALSE
"1135","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1135,FALSE
"1136","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1136,FALSE
"1137","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1137,FALSE
"1138","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1138,FALSE
"1139","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1139,FALSE
"1140","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","expo",0.1,1.51051701859881,0.028650479686019,0.071349520313981,1140,FALSE
"1141","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1141,TRUE
"1142","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1142,TRUE
"1143","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1143,TRUE
"1144","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1144,TRUE
"1145","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1145,TRUE
"1146","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1146,TRUE
"1147","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1147,TRUE
"1148","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1148,TRUE
"1149","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1149,TRUE
"1150","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1150,TRUE
"1151","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1151,TRUE
"1152","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1152,TRUE
"1153","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1153,TRUE
"1154","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1154,TRUE
"1155","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1155,TRUE
"1156","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1156,FALSE
"1157","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1157,FALSE
"1158","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1158,FALSE
"1159","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1159,FALSE
"1160","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1160,FALSE
"1161","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1161,FALSE
"1162","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1162,FALSE
"1163","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1163,FALSE
"1164","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1164,FALSE
"1165","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1165,FALSE
"1166","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1166,FALSE
"1167","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1167,FALSE
"1168","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1168,FALSE
"1169","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1169,FALSE
"1170","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","expo",0.1,1.3802585092994,0.0082084998623899,0.0917915001376101,1170,FALSE
"1171","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1171,TRUE
"1172","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1172,TRUE
"1173","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","expo",0.1,1.3151292546497,0.000673794699908547,0.0993262053000915,1173,TRUE
